fragment,contribution
"[C&H1]=[C&H1][C&H0](=[O&H0])-[O&H1]",-0.521674
"[O&H1]-[C&H0]-[C&H1]-[N&H1]",-0.518043
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.517954
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.516446
"[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]",-0.516167
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.514821
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.512909
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]:[n&H0&R]",-0.512816
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[N&H0&R]",-0.511786
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.511678
"[N&H0]-[C&H2]-[C&H2]-[C&H0]-[C&H0]",-0.510357
"[c&H0&R]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.509053
"[C&H0&R]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.508780
"[O&H0&R]-[C&H1&R]-[C&H2]-[O&H1]",-0.508743
"[S&H0]-[C&H2]-[C&H0]-[N&H2]",-0.507504
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R2]",-0.505433
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.505297
"[O&H1]-[C&H0]-[C&H2]-[S&H0]-[c&H0&R]",-0.504035
"[C&H0](=[N&H1])-[c&H0&R]:[s&H0&R]",-0.503529
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.500049
"[C&H3]-[C&H0](=[N&H1])-[N&H1]",-0.499312
"[O&H1]-[C&H0]-[C&H0]-[F&H0]",-0.498835
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.497336
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.496008
"[C&H0]=[N&H0][O&H1]",-0.490608
"[O&H1]-[C&H0]=[O&H0]",-0.490463
"[C&H0&R3]-[C&H0]-[O&H1]",-0.489018
"[N&H2]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.487916
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.486570
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.485110
"[C&H1]=[C&H0]([C&H2])-[C&H0]-[O&H1]",-0.482767
"[c&H0&R]-[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.480213
"[C&H2&R]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.477748
"[O&H1]-[C&H0](-[C&H2])(-[C&H2])-[c&H0&R]",0.475031
"[C&H0](=[N&H1])-[c&H0&R]",-0.472798
"[C&H0](=[N&H1])-[S&H0]",-0.472786
"[N&H2]-[C&H2]-[C&H2]-[C&H1]",-0.472276
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.472179
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.470665
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[c&H0&R]",-0.469902
"[N&H2]-[C&H2]-[C&H2]",-0.469460
"[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.469386
"[O&H0]-[C&H2]-[C&H2]-[N&H1]",-0.469345
"[C&H3]-[C&H0](=[N&H1])-[N&H1]-[C&H2]",-0.466437
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]",-0.464956
"[O&H1]-[C&H0](-[C&H2])(-[C&H1&R])-[c&H0&R]",0.464254
"[C&H1](-[N&H2])-[C&H2]",-0.462250
"[O&H0]-[C&H2]-[C&H0]-[N&H2]",-0.462150
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.461939
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H2]",-0.460306
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.459550
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[N&H2]",-0.459037
"[O&H1]-[C&H0]-[C&H1&R]-[c&H0&R2]:[n&H0&R2]",-0.457676
"[C&H0]-[C&H2]-[C&H2]-[N&H1]",-0.457568
"[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.456498
"[c&H0&R2]:[c&H0&R]-[C&H0]-[O&H1]",-0.455275
"[c&H0&R]-[C&H0]-[O&H1]",-0.454171
"[C&H0](=[N&H0])[N&H2]",-0.454165
"[C&H3]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.453922
"[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.452759
"[C&H0&R3]-[C&H2]-[C&H0]-[O&H1]",-0.452061
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.451531
"[N&H0&R]-[C&H1&R]-[C&H2]-[C&H0]-[N&H2]",-0.451251
"[C&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.451098
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]:[n&H0&R]",-0.451040
"[O&H1]-[C&H0]-[C&H0]-[O&H0]",-0.448501
"[O&H1]-[C&H0]-[c&H0&R]:[n&H0&R]-[C&H2]",-0.448477
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]",-0.448351
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]-[C&H0]",-0.448270
"[C&H2&R]-[C&H1&R]-[C&H2]-[N&H1]-[C&H2]",-0.445894
"[N&H0]=[C&H0](-[N&H2])-[N&H2]",-0.445213
"[N&H1&R]-[C&H2&R]-[C&H2&R]-[c&H0&R2]:[n&H1&R]",-0.444812
"[C&H2&R]-[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.443067
"[c&H0&R2]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.442771
"[C&H2]-[O&H0]-[C&H2]-[C&H2]-[N&H2]",-0.441957
"[c&H0&R][C&H0](=[N&H0])-[N&H2]",-0.441827
"[N&H0]-[C&H2]-[C&H2]-[N&H1]",-0.441799
"[O&H0]-[C&H1&R]-[C&H2&R]-[C&H0&R2]-[O&H1]",-0.441187
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R2]:[c&H1&R]",-0.439883
"[O&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.439776
"[C&H2]-[C&H2]-[C&H0]-[C&H0]-[O&H1]",-0.438713
"[N&H2]-[N&H1]-[C&H2]-[C&H2]",-0.437711
"[N&H1]-[C&H1&R]1-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.437341
"[n&H0&R]-[C&H1&R]1-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.436880
"[O&H1]-[C&H0]-[C&H0]=[O&H0]",-0.434261
"[C&H0&R]1=[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-1",-0.434164
"[C&H3]-[C&H1]-[C&H0]-[O&H1]",-0.431640
"[N&H2]-[C&H0](=[N&H1])-[N&H0&R]",-0.431259
"[N&H0]-[O&H0]-[C&H2]-[C&H2]-[N&H2]",-0.430084
"[C&H2&R]1-[C&H2&R]-[N&H0&R]=[C&H0&R]-[N&H1&R]-1",-0.429969
"[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.428925
"[C&H0&R]-[C&H2]-[N&H2]",-0.428157
"[O&H1]-[C&H0]-[C&H1]-[c&H0&R]:[c&H1&R]",-0.426416
"[c&H0&R2]-[O&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.423825
"[c&H1&R]:[c&H0&R]-[C&H0](=[N&H1])-[N&H2]",-0.423586
"[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.422529
"[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.420192
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.419832
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H1&R]",-0.419139
"[n&H0&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.419032
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.416353
"[O&H1]-[c&H0&R]:[n&H0&R2]:[n&H0&R]",-0.416241
"[O&H1]-[c&H0&R]:[n&H0&R]:[c&H0&R]-[O&H1]",-0.416114
"[C&H0](=[N&H1])-[N&H1]-[C&H2]",-0.414670
"[O&H1]-[C&H0](-[C&H2])(-[C&H0])-[c&H0&R]",0.414070
"[c&H0&R](:[c&H1&R])-[C&H0](=[N&H1])-[N&H2]",-0.411425
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.410754
"[O&H1]-[C&H0]-[C&H1]-[C&H2]-[c&H0&R]",-0.410524
"[N&H1]-[C&H1](-[C&H3])-[C&H0]-[O&H1]",-0.407516
"[C&H1&R]-[C&H2&R]-[C&H1&R]-[C&H2]-[N&H2]",-0.406167
"[C&H3]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.404946
"[O&H0]-[C&H1&R]-[C&H2&R]-[C&H1&R]-[O&H1]",-0.404023
"[C&H0&R]1(-[C&H2]-[N&H2])-[C&H2&R]-[C&H2&R]-1",-0.403884
"[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.403786
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[c&H0&R]",-0.402349
"[N&H2]-[C&H2]-[c&H0&R]:[n&H1&R]:[c&H0&R2]",-0.401815
"[C&H0]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.399986
"[c&H0&R]/[C&H0](=[N&H0]/[O&H1])-[N&H2]",-0.399497
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.399287
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.397843
"[N&H0]=[C&H0]([S&H1])-[n&H0&R]",-0.396060
"[N&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.394968
"[C&H2&R]1-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.393445
"[C&H2&R]-[C&H1&R2]1-[C&H1&R](-[N&H2])-[C&H1&R2]-1",-0.391868
"[O&H1]-[C&H0]-[C&H0]-[N&H1]",-0.391685
"[N&H2]-[C&H1]-[C&H0]-[O&H1]",-0.391576
"[N&H2]-[N&H1]-[C&H2]",-0.389384
"[C&H2]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.389285
"[C&H0&R]-[C&H2&R]-[C&H2&R]-[C&H0&R]-[N&H1&R]",-0.389009
"[C&H2]-[C&H0]=[N&H1]",-0.387580
"[C&H2&R2]-[C&H0&R3]-[C&H0]-[O&H1]",-0.387495
"[C&H2]-[C&H0]-[O&H1]",-0.386764
"[N&H0&R]-[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.386722
"[C&H1&R]-[C&H0]-[O&H1]",-0.386338
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.386051
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.385729
"[C&H0&R]-[C&H2]-[N&H1]",-0.385394
"[O&H1]-[C&H0]-[C&H1&R]-[N&H1&R]",-0.384794
"[O&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.383478
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.382732
"[C&H0]-[C&H2]-[N&H1]-[C&H2]",-0.382068
"[O&H1]-[C&H0]-[c&H0&R]:[n&H1&R]:[c&H0&R2]",-0.381631
"[O&H0]-[C&H2]-[C&H2]-[N&H0]",-0.380136
"[C&H0](=[O&H0])-[O&H1]",-0.380071
"[C&H0&R3]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.378879
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]:[c&H1&R]",-0.377605
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]",-0.376370
"[N&H0]-[C&H2]-[C&H2]-[N&H0]-[C&H0]",-0.375837
"[O&H1]-[C&H0](-[C&H2]-[C&H2])-[C&H1&R]",0.373017
"[N&H0]-[C&H2]-[C&H2]-[C&H0]",-0.372731
"[n&H0&R]-[C&H2]-[c&H0&R]:[n&H1&R]",-0.370918
"[C&H0](=[N&H1])-[N&H1]-[C&H0]",-0.370836
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.370623
"[O&H1]-[C&H0](-[C&H2]-[C&H2])-[c&H0&R]",0.370288
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]",-0.370036
"[N&H2]-[C&H0](=[O&H0])-[N&H0&R]",-0.369511
"[O&H1]-[C&H0](-[C&H2]-[n&H0&R])-[c&H0&R]",0.369152
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.368420
"[N&H2]-[C&H2]-[C&H0]",-0.367417
"[O&H0]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.367078
"[N&H0]-[C&H2]-[C&H2]-[N&H0]",-0.366431
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]",-0.366289
"[O&H1]-[C&H0]-[C&H2]-[N&H0&R]",-0.364965
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.364752
"[c&H0&R](-[O&H0]):[c&H0&R]-[C&H0]-[O&H1]",-0.364288
"[C&H3]-[C&H0]-[N&H1]-[N&H2]",-0.363584
"[C&H2]-[C&H2]-[C&H0]=[N&H1]",-0.363505
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.362983
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]-[C&H0]",-0.362327
"[C&H0]-[N&H1]-[S&H0]-[N&H2]",-0.362101
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R2]:[c&H0&R2]",-0.359464
"[O&H1]-[C&H0](-[C&H2]-[n&H0&R])-[C&H2]",0.359157
"[O&H1]-[C&H0](-[C&H2]-[N&H0&R])-[C&H0]",0.358530
"[N&H2]-[C&H0&R3]-[C&H2&R2]",-0.357612
"[C&H2&R2]-[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.357369
"[O&H1]-[C&H0](-[C&H2]-[N&H0&R])-[c&H0&R]",0.355720
"[C&H0]-[C&H2]-[S&H0]-[C&H2]-[C&H0]",-0.355323
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.353721
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.352802
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.352752
"[C&H2]-[C&H1](-[N&H1])-[C&H0]-[O&H1]",-0.351572
"[C&H0](=[N&H1])-[N&H1]-[c&H0&R]",-0.351484
"[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.350781
"[C&H2&R]1-[C&H1&R]-[C&H0&R]-[N&H1&R]-[C&H2&R]-1",-0.350545
"[c&H0&R]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.350454
"[C&H2]-[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.348924
"[C&H2&R]-[C&H1&R]-[C&H2]-[N&H2]",-0.348681
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]-[N&H1]",-0.347813
"[c&H0&R]-[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.347345
"[O&H0]-[C&H2]-[C&H2]-[C&H0]",-0.347106
"[N&H0]-[C&H2]-[c&H0&R]:[n&H1&R]",-0.347008
"[O&H0]=[C&H0]-[N&H1]-[C&H1&R2]",-0.346434
"[c&H1&R]:[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.346337
"[C&H3]-[C&H0]-[N&H1]-[C&H2]",-0.345895
"[O&H1]-[C&H0]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.345781
"[C&H2]-[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.344561
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H2]-[C&H0]",-0.344263
"[C&H0]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.342683
"[C&H2&R]-[O&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]",-0.341330
"[N&H1]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.341259
"[C&H1](-[N&H2])-[C&H2]-[O&H0]",-0.339930
"[N&H1]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.338070
"[C&H1]-[C&H0](=[O&H0])-[N&H1]-[O&H1]",-0.337779
"[c&H1&R]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.337660
"[c&H0&R]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.337390
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.336963
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]",-0.336960
"[N&H0]-[C&H2]-[C&H1]-[O&H1]",-0.336390
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]",-0.336110
"[c&H0&R](=[O&H0]):[c&H0&R]-[C&H0]-[O&H1]",-0.335525
