fragment,contribution
"[C&H2&R2]-[C&H0&R3]-[C&H2]-[C&H0]=[O&H0]",-0.322509
"[c&H0&R2]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.321084
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.321039
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[N&H2]):[c&H1&R]",-0.320055
"[C&H3]-[C&H1](-[N&H2])-[C&H0]=[O&H0]",-0.319948
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.319112
"[C&H2&R2]-[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]",-0.314277
"[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.314093
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[O&H0]",-0.309969
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]",-0.309396
"[c&H1&R]:[c&H0&R](-[N&H2]):[c&H1&R]",-0.309010
"[c&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.308632
"[C&H2]-[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.308630
"[C&H1&R]-[C&H1&R]-[C&H2]-[C&H0]=[O&H0]",-0.306600
"[C&H1&R]=[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.305696
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.303936
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]",-0.303190
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.301461
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[C&H2&R]",-0.299665
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.299571
"[n&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.298861
"[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.297931
"[C&H0]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.295131
"[N&H0&R]-[C&H0]-[C&H0]-[O&H1]",-0.294111
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.293937
"[C&H2&R]-[N&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.293828
"[C&H2&R]-[N&H0&R]-[C&H0]-[C&H0]-[O&H1]",-0.293585
"[C&H0](=[N&H1])-[c&H0&R]",-0.293444
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H1&R]",-0.292588
"[c&H1&R]:[c&H0&R](-[O&H1])-[O&H1]",-0.292301
"[N&H0&R]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.292146
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[O&H1])-[O&H1]",-0.291790
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.291316
"[c&H0&R]-[N&H0]-[C&H2]-[C&H0]#[N&H0]",-0.291160
"[c&H1&R]:[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.291060
"[c&H1&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H1&R]",-0.290812
"[C&H0&R3]-[C&H0]-[O&H1]",-0.289844
"[c&H0&R](=[N&H0&+])-[C&H3]",-0.289388
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[N&H2]",-0.288959
"[O&H0]=[c&H0&R]:[n&H1&R]:[c&H1&R]:[n&H0&R]",-0.287574
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.287468
"[C&H1&R]-[C&H2]-[C&H2]-[C&H1]-[O&H1]",-0.287403
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.286986
"[C&H0&R]-[C&H1&R]-[C&H2]-[C&H0]=[O&H0]",-0.286580
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.286132
"[C&H2&R]-[N&H0&R]-[C&H2]-[C&H0]-[N&H0&R]",-0.284016
"[n&H0&R](-[C&H2]-[C&H0]-[O&H1])-[c&H0&R2]",-0.282823
"[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.281729
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.281485
"[c&H0&R]-[C&H0]-[O&H1]",-0.280835
"[C&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.280647
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[c&H0&R2]",-0.280550
"[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R]",-0.280069
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.279709
"[C&H0&R]=[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.277885
"[c&H1&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H0&R2]",-0.276760
"[c&H0&R]-[N&H0]-[C&H2]-[C&H0]",-0.276732
"[c&H1&R]:[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.276232
"[C&H3]-[O&H0]-[C&H2]-[C&H0]=[O&H0]",-0.276194
"[c&H0&R2]:[c&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.276081
"[N&H0]-[C&H2]-[C&H2]-[C&H0]-[C&H0]",-0.275944
"[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.274922
"[C&H2&R]-[C&H1&R2]-[O&H0&R2]-[C&H1&R2]-[C&H2&R]",-0.273481
"[C&H1&R]-[N&H0&R]-[C&H2]-[C&H1]-[C&H0]",-0.271581
"[C&H2&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R]",-0.268861
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.268090
"[S&H0]-[C&H2]-[C&H2]-[C&H0]=[N&H1]",-0.267498
"[c&H0&R]-[N&H0]-[C&H2]-[C&H2]-[C&H0]",-0.267167
"[C&H2&R]-[C&H0&R2]-[O&H0&R]-[C&H2&R]-[C&H2&R]",-0.266269
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.263542
"[C&H1&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.263474
"[C&H2&R]-[C&H2&R]-[O&H0&R]-[C&H2&R]-[C&H2&R]",-0.262490
"[C&H3]-[C&H1](-[C&H0]-[O&H1])-[c&H0&R]",-0.262410
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.262374
"[n&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.261489
"[c&H0&R]:[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.261099
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.260462
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.260400
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[O&H1]):[c&H1&R]",-0.260239
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.259247
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.259136
"[c&H0&R]-[N&H1]-[C&H2]-[C&H0]",-0.258642
"[c&H0&R](=[N&H0&+](-[C&H3])-[C&H3])-[C&H3]",-0.258450
"[C&H3]-[C&H1&R]-[N&H1&R]-[C&H2&R]",-0.257299
"[n&H0&R]:[c&H1&R]:[n&H0&R]-[C&H2]-[C&H0]",-0.255957
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.255899
"[C&H2&R]-[C&H0&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.255406
"[C&H0](=[N&H1])-[c&H0&R]:[c&H0&R]-[N&H2]",-0.255330
"[C&H2]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.255122
"[c&H0&R]-[N&H0]-[C&H1]-[C&H0]=[O&H0]",-0.254742
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.254440
"[C&H3]-[C&H0](=[N&H1])-[S&H0]",-0.254415
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R2]",-0.254359
"[c&H0&R]-[N&H0]-[S&H0]-[C&H2]-[C&H0]",-0.254246
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[O&H1])-[c&H0&R2]",-0.254143
"[c&H0&R]:[s&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.254102
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H1&R2]-[C&H2&R]",-0.254099
"[c&H1&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H0&R]",-0.253301
"[N&H1]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.252530
"[C&H1&R](-[C&H2&R])-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.252443
"[c&H1&R]:[c&H1&R]:[c&H0&R](-[O&H1]):[c&H0&R]",-0.252019
"[C&H1&R]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.251745
