fragment,contribution
"[C&H0&R]=[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.378156
"[C&H1&R]-[O&H0]-[C&H0]-[C&H0]-[O&H1]",-0.377346
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]",-0.375579
"[S&H0]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.375554
"[C&H0](=[N&H1])-[c&H0&R]",-0.373330
"[c&H1&R]:[c&H0&R](-[N&H2]):[c&H0&R2]:[c&H0&R]",-0.373163
"[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.372979
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[c&H0&R2]",-0.372743
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]-[N&H0&R]",-0.369814
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.367590
"[C&H1&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.367328
"[n&H0&R]:[c&H1&R]:[n&H0&R]-[C&H2]-[C&H0]",-0.367314
"[C&H2&R]-[C&H1&R]-[C&H2]-[C&H0]=[O&H0]",-0.365200
"[C&H3]-[C&H1](-[N&H2])-[C&H2]",-0.363127
"[C&H3]-[C&H0](-[N&H2])-[C&H2]-[O&H0]",-0.362863
"[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.361828
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]",-0.360863
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.359742
"[c&H0&R]-[C&H2]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.359071
"[c&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.357043
"[C&H2&R2]-[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]",-0.357002
"[C&H0](=[N&H1])-[c&H0&R]:[c&H0&R]",-0.356816
"[c&H0&R](-[C&H2])-[C&H2]-[C&H0]-[O&H1]",-0.356806
"[C&H0](=[N&H1])-[N&H1]-[C&H0]-[c&H0&R]",-0.355369
"[c&H0&R]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.355121
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H1&R]",-0.354621
"[C&H0]-[C&H1](-[N&H2])-[C&H2]-[C&H2]",-0.353880
"[C&H2&R]-[C&H1&R](-[N&H2])-[N&H2]",-0.351876
"[c&H0&R]-[C&H0](=[N&H0]-[O&H1])-[N&H2]",-0.351842
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.351430
"[c&H0&R]-[C&H0]=[N&H0]-[O&H1]",-0.348224
"[c&H0&R]-[C&H0&R](-[N&H2])-[C&H2&R]-[C&H2&R]",-0.348145
"[n&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.347192
"[C&H0]-[C&H0]-[O&H1]",-0.345520
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H1]",-0.343984
"[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.342901
"[N&H1]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.342643
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1])-[c&H0&R]",-0.340927
"[c&H0&R]-[C&H2]-[N&H1]-[C&H1&R]-[C&H1&R]",-0.339239
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.339206
"[C&H2]-[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.338877
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.337027
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.335745
"[c&H0&R2]:[c&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.335533
"[C&H3]-[C&H0](-[N&H2])(-[N&H2])-[C&H0]",-0.335001
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.333564
"[C&H2]-[C&H0](=[N&H1])-[N&H1]-[S&H0]",-0.333283
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.333009
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.332937
"[C&H2]-[N&H0]=[C&H0](-[N&H2])-[N&H2]",-0.332164
"[N&H0&R]=[C&H0&R](-[N&H2])-[N&H0&R]-[c&H0&R]",-0.331910
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.331692
"[O&H0]=[c&H0&R](:[n&H1&R]):[c&H1&R]:[c&H1&R]",-0.329991
"[C&H0]-[C&H1](-[N&H2])-[c&H0&R]",-0.328366
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H1&R]",-0.327875
"[C&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.327069
"[C&H1&R]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.326975
"[C&H2]-[C&H1](-[N&H2])-[C&H2]",-0.326458
"[n&H0&R]:[c&H1&R]:[c&H1&R]:[n&H0&R]:[c&H1&R]",-0.326398
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.325957
