fragment,contribution
"[C&H0](=[O&H0])-[O&H1]",-0.305878
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.302991
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.302864
"[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.302522
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.300452
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.299414
"[c&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.299002
"[N&H0]=[c&H0&R][c&H0&R2]",-0.298099
"[C&H0]-[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.297652
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H0&R2]",-0.297627
"[N&H2]-[C&H2]-[C&H2]-[C&H2]",-0.296643
"[N&H1]-[C&H1]-[C&H2]-[C&H1]-[O&H1]",-0.294686
"[N&H1&R]-[C&H2&R]-[N&H1&R]",-0.294349
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.293583
"[N&H2]-[C&H0](=[N&H1])-[N&H1]-[C&H0]",-0.293301
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.292842
"[N&H1]-[C&H0]=[N&H1]",-0.292748
"[C&H1]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.292503
"[C&H0&R3]-[C&H0]-[O&H1]",-0.292037
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.291889
"[c&H0&R]-[N&H1]-[C&H0]=[N&H1]",-0.289682
"[c&H0&R]-[N&H0]-[S&H0]=[O&H0]",-0.289131
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]-[C&H2&R]",-0.289004
"[C&H0]-[C&H1]-[O&H1]",-0.287766
"[c&H0&R]-[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.287720
"[C&H1]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.287087
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.286327
"[N&H2]-[C&H2]-[c&H0&R]:[n&H1&R]:[c&H0&R2]",-0.285964
"[n&H0&R]:[c&H0&R]-[N&H1]-[C&H0]=[N&H1]",-0.284819
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.284733
"[C&H1]-[N&H2]",-0.283840
"[C&H1&R]-[C&H0]-[O&H1]",-0.283815
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.283492
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.283296
"[c&H0&R]-[C&H1]-[C&H0]-[O&H1]",-0.282466
"[n&H0&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.282111
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.281958
"[O&H1]-[C&H0](-[C&H2])-[C&H0]-[c&H0&R]",0.281933
"[N&H0]=[c&H0&R][c&H1&R]",-0.280861
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.280620
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.280145
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.279704
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.278003
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.277763
"[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.277595
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.277512
"[N&H2]-[C&H2]-[C&H2]",-0.277313
"[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.277069
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.277041
"[C&H2]-[C&H0]-[O&H1]",-0.277003
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.276880
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.276786
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]",-0.276785
"[C&H0]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.276775
"[n&H0&R]:[n&H0&R2]-[C&H2&R]-[C&H2&R]-[C&H2&R]",-0.275363
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]",-0.274931
"[N&H2]-[C&H1]-[C&H2]-[O&H0]-[c&H0&R]",-0.274415
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.274147
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]:[s&H0&R]",-0.273892
"[c&H0&R]-[O&H0]-[S&H0](=[O&H0])=[O&H0]",-0.273809
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[n&H0&R]",-0.273028
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.272988
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.271909
"[N&H2]-[C&H1]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.271771
"[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.271546
"[c&H0&R]-[N&H0]-[S&H0](=[O&H0])=[O&H0]",-0.270687
"[N&H1]-[C&H0&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.270063
"[O&H1]-[C&H0]-[C&H2]-[S&H0]=[O&H0]",-0.269425
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H1]",-0.269174
"[C&H2]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.268779
"[C&H0]-[C&H1]-[N&H1]-[C&H0]=[O&H0]",-0.268668
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H1&R2]-[O&H0&R]",-0.268030
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[O&H0&R]",-0.268019
"[C&H0]-[C&H2]-[O&H1]",-0.267984
"[C&H0]-[N&H1]-[C&H0&R]-[C&H0]=[O&H0]",-0.267030
"[N&H1]-[C&H1]-[C&H1]-[C&H0]=[O&H0]",-0.266707
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[c&H0&R]",-0.264620
"[N&H2]-[C&H2]-[C&H2]-[C&H1]",-0.263962
"[O&H1]-[C&H0](-[C&H0])(-[c&H0&R])-[c&H0&R]",0.263702
"[O&H0]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.263567
"[O&H0]-[P&H0]-[O&H1]",0.263281
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[C&H2]",-0.262944
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.262669
"[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.261654
"[C&H3]-[C&H0]=[N&H1]",-0.261502
"[N&H2]-[C&H1]-[C&H2]-[c&H0&R]:[s&H0&R]",-0.261071
"[c&H0&R]-[N&H0]-[C&H1]-[C&H0]=[O&H0]",-0.260974
"[C&H0]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.260633
"[C&H0&R2]-[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.260147
"[C&H0]-[C&H1]-[N&H1]-[C&H1]-[C&H0]",-0.260039
"[C&H0](=[N&H1])-[N&H1]-[S&H0]=[O&H0]",-0.259819
"[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.259466
"[N&H1]-[C&H2]-[c&H0&R]:[s&H0&R]:[c&H1&R]",-0.259300
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.259150
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.258979
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[C&H0]",-0.257694
"[C&H1&R]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.257668
"[N&H1]-[C&H2]-[C&H2]-[c&H0&R]:[n&H1&R]",-0.257264
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.257253
"[c&H0&R]-[C&H0]=[N&H1]",-0.256570
"[N&H1]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.256122
"[O&H1]-[C&H0](=[O&H0])-[C&H1]",-0.255842
"[N&H0]=[c&H0&R][c&H1&R]:[c&H1&R]:[n&H0&R]",-0.255627
"[O&H1]-[C&H0](-[c&H0&R])(-[C&H0])-[C&H0]",0.254656
"[C&H0]-[C&H0]-[S&H0](=[O&H0])=[O&H0]",-0.254620
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[c&H0&R]",-0.254575
"[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.253691
"[N&H2]",-0.253611
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H0]",-0.253541
"[C&H0](=[N&H1])-[N&H1]-[C&H2]-[c&H0&R]",-0.253496
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H1&R]",-0.253051
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H1&R2]",-0.252902
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[N&H2]",-0.252824
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H1&R]",-0.252775
"[O&H1]-[C&H0](-[C&H0]=[O&H0])-[c&H0&R]",0.252317
"[n&H0&R]:[c&H0&R](-[N&H2]):[n&H1&R]:[c&H0&R2]",-0.252133
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H1&R]:[c&H1&R]",-0.251241
"[C&H3]-[N&H1]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.251054
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.250735
"[N&H2]-[C&H2]",-0.250366
"[C&H2]-[C&H0]-[C&H0]-[O&H1]",-0.250018
"[C&H0]-[N&H0&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.249540
"[s&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.249524
"[N&H2]-[N&H1]-[C&H2]-[C&H2]",-0.249352
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R2]",-0.249069
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[S&H0]",-0.248839
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[C&H2&R]",-0.248405
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.248393
"[C&H0](=[O&H0])-[C&H0]-[O&H1]",-0.248221
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.248186
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H1]",-0.247437
"[O&H1]-[C&H0](=[O&H0])-[C&H2]",-0.246897
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[N&H0&R]",-0.246577
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.246527
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[c&H0&R]",-0.246466
"[C&H0](=[N&H1])-[N&H1]-[C&H0]=[O&H0]",-0.246356
"[N&H1]-[C&H1]-[N&H1]-[C&H1]=[O&H0]",-0.246295
"[c&H0&R]-[N&H1]-[N&H1]-[C&H0]=[O&H0]",-0.246244
"[C&H1&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.246181
"[S&H0]-[C&H2]-[C&H2]-[C&H0]=[N&H1]",-0.245783
"[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.245782
"[C&H0]-[C&H0&R2]-[O&H1]",-0.245708
"[c&H0&R]-[S&H0]-[C&H2]-[C&H0]=[O&H0]",-0.245412
"[n&H0&R]-[C&H2]-[C&H1]-[N&H2]",-0.245222
"[N&H2]-[N&H1]-[C&H0]=[O&H0]",-0.245006
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[C&H1]",-0.244573
"[O&H1]-[C&H0][C&H1]=[C&H1]",-0.244545
"[C&H3]-[C&H0]-[O&H1]",-0.244294
"[O&H1]-[C&H0](-[c&H0&R]:[c&H1&R])-[C&H0]",0.244189
"[c&H0&R2]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.244145
"[N&H2]-[C&H1]-[C&H2]-[c&H0&R]:[c&H0&R]",-0.244081
"[C&H0]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.243474
"[C&H0](=[O&H0])-[N&H1]-[S&H0]=[O&H0]",-0.243250
"[O&H1]-[C&H0](-[C&H2])(-[C&H0])-[c&H0&R]",0.243247
"[C&H0]-[N&H1]-[O&H1]",-0.243050
"[O&H1]-[C&H0]-[C&H2]-[N&H0&R]-[c&H0&R2]",-0.243049
"[N&H2]-[C&H2]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.242894
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H0]",-0.242740
"[n&H0&R2]-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]",-0.242121
"[n&H0&R]:[s&H0&R]:[c&H0&R]=[O&H0]",-0.241828
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.240861
"[C&H3]-[C&H0]-[C&H0]-[O&H1]",-0.240814
"[N&H0]-[C&H0](=[N&H1])-[N&H1]-[c&H0&R]",-0.240758
"[O&H1]-[C&H0](-[C&H0])-[c&H0&R]:[c&H1&R]",0.240627
"[N&H1]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.240570
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[C&H0]",-0.240559
"[O&H1]-[C&H0]-[C&H0]-[N&H1]-[c&H0&R]",-0.240404
"[N&H1]-[C&H0](=[N&H1])-[c&H0&R]:[s&H0&R]",-0.240357
"[B&H0]-[O&H1]",-0.240343
"[B&H0&R]-[O&H1]",-0.240343
"[c&H0&R]-[O&H0]-[C&H1]-[C&H2]-[O&H1]",-0.240211
"[n&H0&R]:[c&H0&R]-[S&H0](=[O&H0])=[O&H0]",-0.240119
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.239820
"[C&H0]-[N&H0]-[C&H1]-[C&H0]=[O&H0]",-0.239791
"[C&H2]-[N&H2]",-0.239488
"[C&H2]-[C&H0]=[N&H1]",-0.239305
"[O&H1]-[C&H0](-[C&H0]-[c&H0&R])-[c&H0&R]",0.239126
"[n&H0&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.238742
"[C&H0]-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.238440
"[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.238377
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R]",-0.238257
"[c&H0&R]=[N&H1]",-0.237879
"[C&H3]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.237640
"[n&H0&R]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.237576
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]-[C&H2&R]",-0.237455
"[O&H1]-[C&H0](-[C&H0]=[O&H0])-[C&H0]",0.237209
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.237202
"[C&H2]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.236696
"[n&H0&R]-[C&H2]-[C&H1]-[C&H2]-[N&H2]",-0.236499
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.236280
"[N&H0&R]-[C&H2]-[c&H0&R]:[s&H0&R]:[c&H1&R]",-0.236178
"[N&H1]-[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]",-0.235952
"[O&H0]=[c&H0&R]:[n&H0&R]:[c&H1&R]:[c&H1&R]",-0.235249
"[C&H0]-[N&H1]-[C&H1]-[C&H0]#[N&H0]",-0.235075
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.234681
"[N&H2]-[C&H1]-[C&H0]=[O&H0]",-0.234652
"[n&H0&R]-[C&H2]-[C&H1]-[C&H2]-[O&H1]",-0.234596
"[P&H0](-[O&H1])-[O&H1]",0.234399
"[C&H3]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.234192
"[C&H0]-[N&H1]-[C&H2]-[C&H0]#[N&H0]",-0.234030
"[N&H2]-[N&H1]-[C&H2]",-0.233737
"[c&H0&R]-[N&H1]-[S&H0](=[O&H0])-[C&H3]",-0.233581
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.233477
"[N&H0]=[c&H0&R][c&H1&R]:[c&H1&R]",-0.233330
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]",-0.233120
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.233091
"[c&H0&R]-[O&H0]-[S&H0]=[O&H0]",-0.232757
"[C&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.232619
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.232456
"[C&H0]-[N&H1]-[C&H2]-[C&H0&R]-[O&H1]",-0.232053
"[c&H0&R]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.231410
"[C&H0]-[N&H1]-[S&H0](=[O&H0])-[c&H0&R]",-0.230765
"[O&H1]-[C&H0]-[C&H2]-[O&H0]",-0.230465
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.230169
"[O&H1]-[S&H0]=[N&H1]",-0.229789
"[O&H1]-[C&H0]-[C&H0]=[O&H0]",-0.229626
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[c&H0&R]",-0.229317
"[c&H0&R]-[N&H1]-[S&H0](=[O&H0])-[c&H0&R]",-0.229141
"[c&H0&R2]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.228867
"[N&H1]-[C&H2]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.228158
"[N&H0]-[C&H2]-[C&H2]-[C&H0]-[c&H0&R]",-0.227895
"[C&H0]-[N&H1]-[C&H0&R]-[C&H0]#[N&H0]",-0.227483
"[C&H1]-[N&H1]-[C&H1&R]-[C&H2&R]-[C&H2&R]",-0.227478
"[c&H0&R2]:[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.227365
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H1]",-0.227257
"[O&H1]-[C&H0](-[c&H0&R]:[c&H1&R])-[c&H0&R]",0.227118
"[c&H0&R]-[O&H0]-[C&H2]-[C&H1]-[O&H0]",-0.226792
"[N&H1&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-[c&H0&R2]",-0.226726
