fragment,contribution
"[C&H1]-[C&H1]-[O&H1]",-0.260403
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.260159
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[C&H0&R2]",-0.259937
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]",-0.258544
"[O&H1]-[B&H0]-[O&H1]",-0.258188
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.257906
"[N&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.257779
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.257636
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.257372
"[N&H2]",-0.257198
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.256679
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]:[c&H0&R2]",-0.256481
"[C&H0]-[C&H2]-[O&H1]",-0.256034
"[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.255498
"[C&H1]=[C&H0][C&H0](=[O&H0])-[O&H1]",-0.254922
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[S&H0]",-0.254691
"[C&H0&R]1(-[O&H1])-[C&H2&R]-[N&H0&R]-[C&H2&R]-1",-0.254433
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.254050
"[C&H2]-[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.253920
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.253151
"[C&H0]-[C&H0&R2]-[O&H1]",-0.252658
"[O&H1]-[C&H0]-[C&H2]",-0.252450
"[N&H0]=[C&H0&R][c&H0&R2]:[c&H1&R]:[c&H1&R]",-0.252325
"[N&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H0]",-0.252283
"[C&H0&R3]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.251721
"[O&H1]-[C&H0]-[C&H2]-[N&H1]-[C&H2]",-0.251400
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]-[C&H0&R3]",-0.250263
"[O&H1]-[C&H0]-[C&H2]-[O&H0]",-0.250087
"[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.249764
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R2]",-0.249751
"[C&H0&R]-[C&H0]-[O&H1]",-0.249710
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[N&H2]",-0.249230
