fragment,contribution
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]",-0.344782
"[N&H2]-[C&H2]-[C&H0]-[O&H1]",-0.343756
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.343144
"[N&H1]-[C&H1]-[C&H0]-[N&H1]-[O&H1]",-0.341075
"[C&H0]-[N&H0]-[O&H1]",-0.339774
"[N&H0]=[c&H0&R][c&H0&R2]",-0.339378
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.339339
"[n&H0&R]-[C&H2]-[C&H2]-[O&H1]",-0.339202
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.337705
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H2]",0.336845
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.336783
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H0&R2]",-0.335106
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[N&H1&R]",-0.334798
"[C&H0&R3]-[N&H2]",-0.332840
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.330716
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.330008
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H2]",-0.328236
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.327489
"[C&H0](=[O&H0])-[O&H1]",-0.327001
"[C&H1&R]-[N&H2]",-0.326233
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.324432
"[C&H0]-[C&H1]-[O&H1]",-0.323423
"[N&H2]-[C&H2]-[C&H2]-[C&H1]",-0.320808
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.320701
"[o&H0&R]:[c&H0&R]-[O&H1]",-0.319933
"[C&H1]-[C&H2]-[O&H1]",-0.319345
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[c&H0&R]",0.318559
"[n&H0&R2]:[c&H0&R]-[O&H1]",-0.317712
"[C&H2]-[C&H0]=[N&H1]",-0.317084
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.316717
"[B&H0&R]-[O&H1]",-0.316661
"[B&H0]-[O&H1]",-0.316661
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[S&H0]",-0.316626
"[C&H2&R]-[C&H1&R2]1-[C&H1&R](-[N&H2])-[C&H1&R2]-1",-0.314541
"[C&H0]-[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.311000
"[C&H0]-[C&H0&R2]-[O&H1]",-0.310629
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[O&H1]",-0.310595
"[C&H0](=[N&H1])-[N&H2]",-0.309169
"[C&H0]-[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.306232
