fragment,contribution
"[C&H3]-[C&H0]=[N&H1]",-0.494232
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[C&H2&R]",-0.488797
"[C&H1](-[C&H0](=[O&H0])-[O&H1])-[c&H0&R]",-0.487060
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.484479
"[N&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.482256
"[C&H0](=[O&H0])-[O&H1]",-0.481650
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H1&R]",-0.481624
"[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.481196
"[C&H2]-[C&H1]-[N&H0&+]-[C&H2]-[C&H2]",-0.477643
"[O&H1]-[C&H0]-[C&H1&R]-[N&H1&R]-[C&H1&R]",-0.474307
"[n&H0&R]:[n&H0&R]:[n&H1&R]",-0.472915
"[N&H2]-[C&H2]-[C&H0](-[O&H1])-[c&H0&R]",-0.471698
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H1&R]",-0.470390
"[O&H1]-[C&H0]-[C&H1]-[N&H1]",-0.465193
"[n&H0&R]:[n&H0&R]:[c&H0&R](-[N&H2]):[s&H0&R]",-0.463379
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R2]",-0.462670
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.460394
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.459878
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.455555
"[n&H0&R]:[n&H0&R2]:[c&H0&R]-[O&H1]",-0.454418
"[C&H1]-[N&H2]",-0.453935
"[C&H1](-[C&H2]-[O&H1])-[N&H1]-[C&H2]",-0.452992
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.452435
"[N&H1&R]-[C&H2&R]-[N&H1&R]",-0.449540
"[C&H1]=[C&H0][C&H0]-[O&H1]",-0.444153
"[C&H2]-[C&H0]=[N&H1]",-0.435110
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.432700
"[n&H0&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]",-0.431561
"[O&H1]-[C&H0]-[C&H2]-[C&H0]-[N&H1]",-0.430057
"[c&H0&R2]:[n&H0&R2]:[c&H0&R](-[O&H1]):[c&H0&R]",-0.429170
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.426753
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R2]",-0.424788
"[C&H2]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.423913
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H2]",-0.423852
"[N&H2]-[N&H1]-[C&H2]",-0.423448
"[O&H1]-[C&H0]-[C&H1]-[C&H2]",-0.423101
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.422005
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.421053
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[N&H2]",-0.418729
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[S&H1]",-0.418252
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[S&H0]-[N&H2]",-0.417331
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]",-0.416473
"[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.416403
"[N&H0]=[C&H0][S&H1]",-0.412044
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H0&R]",-0.411775
"[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.411660
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.411088
"[C&H1]=[C&H1][C&H0](=[O&H0])-[O&H1]",-0.410788
"[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.410176
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.409935
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.408807
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R]",-0.407810
"[n&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]",-0.405612
"[N&H1]-[C&H0]=[N&H1]",-0.405230
"[C&H0]=[N&H0][O&H1]",-0.404050
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[O&H1]",-0.403014
"[C&H1]-[C&H0]-[O&H1]",-0.402903
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H0&R2]:[n&H0&R]",-0.402825
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H1&R]",-0.401903
"[C&H0](=[N&H0]\[O&H1])\[N&H2]",-0.400494
"[S&H0]-[N&H1]-[c&H0&R](:[n&H0&R]):[n&H0&R]",-0.399010
"[O&H1]-[C&H0]-[C&H2]-[O&H0]",-0.398639
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.394768
"[C&H0](=[N&H1])-[N&H2]",-0.390760
"[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.390281
"[N&H1]-[C&H0]-[N&H2]",-0.389562
"[C&H1](-[C&H0](=[O&H0])-[O&H1])-[n&H0&R]",-0.389557
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.389135
"[n&H0&R]:[c&H0&R](:[n&H0&R]:[n&H0&R])=[O&H0]",-0.386861
"[C&H2](-[C&H0]-[C&H0]-[O&H1])-[c&H0&R]",-0.385659
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.385519
"[N&H2]-[C&H0](=[N&H1])-[S&H0]",-0.385488
"[n&H1&R]:[c&H0&R]-[N&H2]",-0.385352
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.385122
"[C&H0]-[N&H2]",-0.383753
"[N&H2]-[C&H2]-[C&H2]-[C&H2]-[C&H2]",-0.383144
"[S&H0]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.382778
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.382460
"[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.381593
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.380820
