fragment,coefficient
[c&H0&R]-[C&H0](=[O&H0])-[O&H1],-0.31720754504203796
[c&H0&R]-[C&H0]-[O&H1],-0.2998720407485962
[C&H0](=[O&H0])-[O&H1],-0.24846307933330536
[c&H0&R]:[c&H1&R]:[c&H1&R],0.22079972922801971
[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0],-0.1953369826078415
[C&H2]-[C&H0]=[O&H0],-0.19346195459365845
[C&H1]-[C&H0]-[O&H1],-0.19319099187850952
[c&H0&R]-[Cl&H0],0.19303268194198608
[C&H2]-[C&H0]-[O&H1],-0.19233807921409607
[C&H1]-[C&H0](=[O&H0])-[O&H1],-0.17832131683826447
[C&H2&R]-[C&H2&R]-[N&H1&R],-0.1759456992149353
[C&H2]-[C&H0](=[O&H0])-[O&H1],-0.1735755205154419
[S&H0](=[O&H0])=[O&H0],-0.17076006531715393
[C&H0]-[O&H1],-0.16750887036323547
[c&H0&R](:[c&H0&R]):[n&H0&R],-0.16665393114089966
[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1],-0.16427434980869293
[c&H0&R]-[O&H0]-[C&H2]-[C&H0],-0.15519985556602478
[c&H0&R]:[c&H1&R]:[c&H1&R]:[c&H1&R],0.1538582444190979
[c&H0&R]-[c&H0&R]:[c&H0&R2],0.1529475897550583
[c&H0&R]:[n&H1&R],0.1524999439716339
[c&H1&R]:[c&H1&R]:[c&H0&R]-[S&H0],0.15245670080184937
[c&H1&R]:[c&H0&R]:[c&H1&R],0.1523749679327011
[C&H2]-[C&H1&R]-[C&H2&R],0.14773279428482056
[C&H1&R]-[N&H1]-[C&H2],-0.1457391381263733
[c&H0&R](:[c&H1&R])-[C&H0]-[O&H1],-0.14032188057899475
[c&H0&R]:[c&H0&R]-[C&H0]-[O&H1],-0.13899549841880798
[c&H0&R]-[N&H1]-[C&H0]=[O&H0],0.13824312388896942
[c&H1&R]:[c&H0&R]-[O&H1],-0.13646575808525085
[C&H2]-[C&H2]-[N&H1],-0.13638673722743988
[c&H0&R]:[c&H1&R]:[c&H0&R]-[C&H2],0.13382181525230408
[C&H0]=[N&H1],-0.1337270736694336
[C&H2]-[C&H1]-[O&H1],-0.13241459429264069
[C&H2&R]-[C&H1&R]-[N&H1],-0.13230374455451965
[S&H0]=[O&H0],-0.13229937851428986
[c&H0&R]-[O&H0]-[C&H2]-[c&H0&R],0.13228696584701538
[c&H0&R]:[c&H0&R](:[n&H1&R])=[O&H0],-0.13093078136444092
[c&H0&R2]:[c&H0&R]-[N&H2],0.12932626903057098
[O&H0]-[C&H0]=[O&H0],0.12879545986652374
[C&H0](-[F&H0])-[F&H0],0.12871558964252472
[c&H0&R]:[n&H0&R]-[C&H2],-0.12864209711551666
[C&H0]-[F&H0],0.12778908014297485
[c&H0&R]-[S&H0]=[O&H0],-0.12763769924640656
[c&H0&R]-[N&H1]-[c&H0&R]:[n&H0&R],0.1266915202140808
[n&H0&R]:[c&H0&R]:[n&H0&R],0.1263032853603363
[c&H0&R]-[C&H2],0.12478423118591309
[c&H0&R]:[c&H1&R],0.1227136179804802
[c&H0&R](:[c&H1&R]:[c&H1&R])-[c&H0&R],0.12125460058450699
[c&H0&R]-[N&H1]-[c&H0&R],0.12061849981546402
[C&H1&R]-[C&H2&R]-[C&H2&R],0.11953818798065186
[c&H0&R2]:[c&H1&R]:[c&H1&R],0.11859077960252762
