fragment,contribution
"[N&H2]-[C&H0](=[N&H1])-[S&H0]",-0.282560
"[c&H1&R]:[c&H0&R]-[C&H0](=[N&H1])-[N&H2]",-0.281256
"[O&H1]-[C&H0]",-0.281150
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H0&R2]:[n&H0&R]",-0.281044
"[N&H2]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.281033
"[N&H2]-[C&H0](=[N&H1])-[N&H1]",-0.280704
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.280146
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.279678
"[C&H0](=[N&H1])-[N&H1]-[S&H0]-[N&H2]",-0.279595
"[C&H3]-[N&H1]-[c&H0&R]:[c&H1&R]:[c&H1&R]",-0.277964
"[N&H2]-[N&H1]-[C&H2]",-0.277095
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.276995
"[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.274388
"[N&H2]-[C&H0](=[N&H1])-[N&H1]-[C&H0]",-0.273460
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.273270
"[O&H0]=[c&H0&R](:[n&H1&R]:[c&H0&R2]):[c&H1&R]",-0.272885
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H2]",0.272441
"[N&H2]",-0.271971
"[C&H2&R]-[C&H1&R](-[N&H2])-[C&H2&R]-[C&H2&R]",-0.271892
"[N&H2]-[C&H1]-[C&H2]-[O&H0]",-0.271876
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.271459
"[N&H2]-[C&H0](=[N&H1])-[N&H1]-[C&H2]",-0.271057
"[C&H0]-[C&H0]-[O&H1]",-0.269859
"[N&H0]=[c&H0&R][c&H0&R2]:[c&H0&R2]",-0.269767
"[O&H0]=[c&H0&R]:[n&H1&R]:[c&H1&R]:[n&H0&R]",-0.269428
"[C&H0&R]1=[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H1&R]-1",-0.269348
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]",-0.269251
"[C&H2]-[C&H0]-[O&H1]",-0.269120
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.268322
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.267887
"[N&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.267845
"[C&H1]-[N&H2]",-0.267559
"[C&H3]-[N&H1]-[C&H2]-[c&H0&R]",-0.267392
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.267267
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.267104
"[C&H1]-[O&H1]",-0.266683
"[C&H3]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.266282
"[N&H2]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.264894
"[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.264469
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.264318
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H0]",-0.263549
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.263345
"[C&H0](=[N&H1])-[N&H1]-[C&H2]-[C&H2]",-0.262167
"[C&H0]-[C&H1]-[O&H1]",-0.261826
"[C&H0]-[N&H1]-[S&H0]-[C&H3]",-0.261119
"[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.260961
"[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.259956
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[c&H0&R]",0.259213
"[N&H2]-[C&H0](=[N&H1])-[N&H1]-[c&H0&R]",-0.258400
"[C&H3]-[N&H1]-[C&H0]=[C&H1]",-0.258306
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.257052
"[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.256188
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.255605
"[C&H3]-[C&H2]-[N&H1]-[C&H2]",-0.255493
"[C&H0](=[N&H1])-[N&H1]-[C&H0]",-0.254733
"[O&H0]=[c&H0&R]:[n&H1&R]:[c&H1&R]:[c&H1&R]",-0.254684
"[O&H1]-[C&H0](=[O&H0])-[C&H1]",-0.254498
"[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.254129
"[C&H1]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.254017
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.253666
"[N&H1]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.253314
"[C&H0&R3]-[C&H2]-[C&H0]-[O&H1]",-0.253145
"[C&H2]-[C&H0](=[N&H1])-[N&H1]-[S&H0]",-0.252793
"[O&H1]-[C&H0]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.252235
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.252121
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.251727
"[C&H1](-[N&H2])-[C&H2]-[O&H0]-[c&H0&R]",-0.250915
"[O&H1]-[C&H0](=[O&H0])-[C&H2]",-0.250001
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.249471
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H1&R]-[C&H2&R]-1",-0.249107
"[C&H3]-[C&H1](-[N&H2])-[C&H2]",-0.248711
"[C&H3]-[C&H0]=[N&H1]",-0.248586
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.248177
"[C&H3]-[C&H0](=[N&H1])-[N&H1]",-0.248060
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[c&H0&R2]",-0.247798
"[O&H1]",-0.247549
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.246917
"[C&H2]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.246867
"[O&H1]-[C&H0]-[C&H2]-[O&H0]-[C&H1&R]",-0.246832
"[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H1&R]=[C&H1&R]",-0.246788
"[c&H0&R]-[C&H0]-[O&H1]",-0.246773
"[C&H1](-[N&H2])-[C&H0]=[O&H0]",-0.245724
"[N&H1]-[C&H1]-[N&H1][C&H0]=[N&H0]",-0.244967
"[O&H1]-[C&H0]-[C&H1]",-0.243669
"[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R]",-0.243591
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.243361
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.243305
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]",-0.242444
"[N&H2]-[C&H0](=[N&H1])-[S&H0]-[C&H2]",-0.241786
"[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.241260
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.241222
"[C&H3]-[N&H1]",-0.241163
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.241006
"[C&H3]-[C&H2]-[C&H2]-[C&H2]",0.240963
"[C&H1&R](-[N&H2])-[C&H2&R]-[C&H2&R]",-0.240947
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.240149
"[C&H1](-[N&H2])-[C&H2]-[c&H0&R]:[c&H1&R]",-0.239761
"[C&H3]-[N&H1]-[C&H1&R]",-0.238983
"[N&H0]=[c&H0&R][c&H0&R2](:[c&H0&R2]):[c&H1&R]",-0.238778
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.238179
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[c&H0&R]",-0.237631
"[S&H0](=[O&H0])-[N&H1]-[C&H0]=[O&H0]",-0.237584
"[N&H2]-[C&H1]-[C&H0]=[O&H0]",-0.237503
"[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.236849
"[C&H1&R]-[C&H0]-[O&H1]",-0.236714
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.236326
"[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]:[c&H0&R2]",-0.235967
"[C&H0]-[C&H2]-[O&H1]",-0.235891
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[C&H2&R]",-0.235496
"[N&H2]-[C&H1]-[C&H2]-[C&H2]",-0.235235
"[C&H0&R3]-[C&H0]-[O&H1]",-0.235042
"[C&H3]-[C&H0]-[N&H1]-[C&H2]-[C&H2]",-0.234624
"[C&H3]-[C&H2]-[C&H2]-[c&H0&R]",0.234288
"[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]",-0.234132
"[N&H2]-[C&H1]-[c&H0&R]:[c&H1&R]:[c&H1&R]",-0.234023
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H0]",-0.233822
"[C&H2&R]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.233794
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.233418
"[N&H2]-[C&H1]-[C&H2]-[C&H2]-[C&H0]",-0.233314
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[c&H0&R]",-0.233031
"[N&H2]-[C&H0]=[O&H0]",-0.232826
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.232356
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.232237
"[C&H0&R3]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.232013
"[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.231607
"[C&H0](=[O&H0])-[N&H1]-[S&H0]-[C&H3]",-0.231283
"[C&H3]-[C&H0]-[C&H0]-[O&H1]",-0.231259
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.231183
"[C&H3]-[N&H1]-[C&H0&R]-[C&H3]",-0.231073
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[c&H0&R]",-0.230864
"[O&H1]-[C&H0]-[C&H2]-[C&H0]",-0.230529
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.230212
"[c&H0&R]-[N&H1]-[S&H0](=[O&H0])=[O&H0]",-0.230173
"[N&H2]-[C&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H2&R]-1",-0.229782
"[N&H1]-[C&H1]-[C&H2]-[C&H1]-[O&H1]",-0.229562
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H1]",-0.229168
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H0]",-0.228567
"[O&H0]=[c&H0&R](:[n&H1&R]:[c&H0&R]):[c&H0&R]",-0.227950
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.227906
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H1&R2]",-0.227751
"[C&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.227621
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.227428
"[C&H3]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.227380
"[O&H1]-[C&H0]-[C&H0](=[O&H0])-[O&H0]",-0.227172
"[N&H2]-[C&H1]-[C&H2]-[O&H0]-[c&H0&R]",-0.227111
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H0&R]",-0.227049
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.226866
"[O&H1]-[C&H0]-[C&H2]",-0.226669
"[C&H3]-[N&H1]-[c&H0&R]:[n&H0&R]-[C&H2]",-0.226647
