fragment,contribution
"[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]:[c&H0&R2]",-0.267126
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.267091
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[c&H0&R]",-0.266814
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.266519
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.265670
"[C&H2]-[C&H2]-[C&H2][N&H0]=[c&H0&R]",-0.264492
"[N&H2]-[C&H0&R3]-[C&H2&R2]",-0.263609
"[N&H0&R]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.263157
"[O&H0&R]-[C&H1&R]-[C&H2]-[O&H1]",-0.262704
"[S&H0]-[N&H1]-[C&H0](=[O&H0])-[N&H0&R]",-0.262306
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[C&H2&R]",-0.261532
"[c&H0&R]-[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.260732
"[S&H0]-[N&H1]-[C&H0](=[O&H0])-[N&H1]",-0.258492
"[O&H0]-[C&H2]-[C&H2]-[O&H1]",-0.258263
"[C&H0]-[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.257520
"[N&H1]-[C&H1&R]1-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.257461
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.256885
"[N&H2]-[C&H0]=[N&H1]",-0.255966
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.255761
"[c&H0&R]-[C&H0]-[N&H1]-[S&H0]-[c&H0&R]",-0.255118
"[S&H0&+]-[C&H2]-[C&H3]",-0.254691
"[C&H2&R]1-[C&H1&R]-[O&H0&R]-[C&H2&R]-[C&H2&R]-1",-0.254681
"[N&H0&+](-[C&H3])-[C&H3]",-0.254509
"[N&H0&R]1-[C&H2&R]-[C&H1&R]-[C&H2&R]-[O&H0&R]-1",-0.254099
"[C&H3]/[N&H0]=[C&H0]\[S&H1]",-0.253567
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.253278
"[c&H0&R]-[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.253132
"[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.252432
"[N&H1]-[C&H1&R]1-[C&H2&R]-[O&H0&R]-[C&H2&R]-1",-0.252059
"[C&H3]/[N&H0]=[C&H0](\[S&H1])-[n&H0&R]",-0.251915
"[C&H3]-[C&H0]=[N&H1]",-0.251741
"[O&H1]-[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.251494
"[C&H3]-[#14&H0](-[C&H3])(-[C&H3])-[C&H0]",-0.250800
"[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.250624
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.250486
"[S&H0]-[N&H1]-[C&H0](=[O&H0])-[C&H2]",-0.249691
"[c&H0&R]=[N&H1]",-0.249452
"[N&H0&R]-[C&H0]-[N&H1]-[S&H0]-[c&H0&R]",-0.249331
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[N&H0&R]",-0.248902
"[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.248504
"[C&H3]-[C&H2]-[N&H0]-[C&H2]-[C&H3]",-0.248244
"[S&H0]-[N&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.247900
"[C&H1]-[O&H1]",-0.247717
"[C&H3]-[N&H1]-[C&H1]-[C&H3]",-0.247014
"[C&H0](=[O&H0])-[N&H1]-[O&H1]",-0.246866
"[C&H3]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.246811
"[c&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.245534
"[N&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.245024
"[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.244265
"[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.243788
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]-[C&H3]",-0.243716
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[n&H0&R]",-0.243436
"[O&H1]-[C&H0](=[O&H0])-[C&H1&R]-[c&H0&R2]",-0.243430
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[O&H0]",-0.243263
"[O&H0]-[C&H1]-[C&H2]-[O&H1]",-0.242895
"[C&H3]-[#14&H0](-[C&H3])-[C&H3]",-0.242735
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.242183
"[N&H0]-[C&H2]-[C&H0]=[O&H0]",-0.241111
"[C&H0]-[N&H1]-[C&H2]-[C&H0]#[N&H0]",-0.240828
"[C&H2]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.240798
"[O&H0]-[C&H0]-[C&H1]-[O&H1]",-0.240406
"[N&H2]-[C&H0&R3](-[C&H2&R2])-[C&H2&R2]-[C&H2&R2]",-0.239435
"[N&H2]-[C&H2]-[C&H0]-[O&H1]",-0.239390
"[o&H0&R]:[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.238757
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]#[N&H0]",-0.238428
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H1&R]",-0.238383
"[N&H2]-[C&H0&R3]-[C&H2&R2]-[C&H2&R2]-[C&H0&R3]",-0.237983
"[N&H0&R]1-[C&H2&R]-[C&H2&R]-[C&H0&R]-[C&H2&R]-1",-0.237720
"[C&H0&R3]-[C&H0]-[O&H1]",-0.237667
"[N&H1]-[C&H1]-[N&H1][C&H0]=[N&H0]",-0.237440
"[c&H1&R]:[c&H1&R]:[c&H0&R](=[N&H0&+]):[c&H1&R]",-0.237279
"[N&H2][C&H0]=[C&H0]",-0.237269
"[C&H0&R2]1=[N&H0&R]-[C&H2&R]-[C&H2&R]-[N&H0&R2]-1",-0.236477
"[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.236206
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[C&H2]",-0.236074
"[C&H0&R]1=[N&H0&R]-[C&H1&R]-[C&H2&R]-[O&H0&R]-1",-0.233432
"[C&H0]-[C&H1]-[O&H1]",-0.232814
"[n&H0&R]:[c&H0&R]-[N&H1]-[C&H0]=[N&H1]",-0.232469
"[C&H0]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.232189
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.231737
"[O&H0]-[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.231436
"[C&H3]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.230587
"[C&H2]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.230499
"[C&H0]-[S&H1]",-0.230075
"[C&H3]-[N&H1]",-0.229760
"[N&H2]-[N&H1]",-0.228668
"[C&H0](=[N&H0]\[O&H1])\[N&H2]",-0.228467
"[O&H0]-[C&H2]-[C&H0]=[O&H0]",-0.228355
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[c&H0&R]",-0.226756
"[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.226667
"[O&H1]-[C&H2]-[C&H0]=[O&H0]",-0.226424
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.226392
"[C&H0]-[C&H2]-[O&H1]",-0.226285
"[C&H2]-[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.226229
"[C&H0&R3]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.225700
"[S&H0]-[N&H1]-[c&H0&R]:[n&H0&R]:[c&H0&R]",-0.225083
"[N&H0&R2]-[C&H2]-[C&H2]-[C&H2]-[F&H0]",-0.225061
"[C&H3]-[C&H2]-[S&H0]=[O&H0]",-0.224633
"[C&H2&R]1-[C&H1&R]-[N&H0&R]-[C&H2&R]-[C&H1&R]-1",-0.224305
"[n&H0&R]-[C&H1]-[C&H2]-[O&H1]",-0.224286
"[c&H0&R]-[N&H0]-[C&H0](=[N&H1])-[N&H1]",-0.224221
"[c&H0&R]-[N&H1]-[S&H0](=[O&H0])=[O&H0]",-0.224119
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.223601
"[S&H0&+](-[C&H3])-[O&H0&-]",-0.222961
"[C&H1&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.222914
"[c&H0&R]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.222706
"[N&H1]-[C&H0]-[N&H1]-[S&H0]",-0.222695
"[N&H2]-[N&H1]-[C&H0]=[O&H0]",-0.221915
"[C&H2&R]1-[C&H0&R]-[N&H0&R]-[C&H2&R]-[C&H2&R]-1",-0.221823
"[N&H2]-[C&H1&R](-[C&H2&R]-[C&H2&R])-[C&H2&R]",-0.221724
"[B&H0&R]-[O&H1]",-0.221703
"[B&H0]-[O&H1]",-0.221703
"[N&H2]-[C&H0&R3](-[C&H2&R2])-[C&H2&R2]",-0.221371
"[n&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]",-0.221335
"[C&H2]-[C&H0]-[O&H1]",-0.221273
"[C&H3]-[N&H0](-[C&H3])-[C&H2]-[C&H2]",-0.221240
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.220660
"[N&H0&R]1-[C&H2&R]-[C&H1&R]=[C&H1&R]-[C&H2&R]-1",-0.219890
"[N&H0]-[C&H0](=[N&H1])-[N&H1]",-0.219879
"[O&H1]-[C&H0]-[C&H2]-[O&H0]-[c&H0&R]",-0.219730
"[c&H1&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.219352
"[C&H1]/[N&H0]=[c&H0&R](\[c&H1&R]):[c&H0&R2]",-0.219239
"[N&H2]-[C&H0&R3](-[C&H2&R2])-[C&H2&R2]-[C&H1&R3]",-0.219154
"[N&H1]-[C&H0](=[N&H1])-[S&H0]",-0.218015
"[C&H3]-[c&H0&R](:[n&H0&R]:[c&H0&R2]):[s&H0&R]",-0.217883
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H1&R]",-0.217346
"[C&H2]-[N&H1]-[C&H2]-[c&H0&R]:[n&H0&R]",-0.216635
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.216023
"[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.215909
"[C&H3]-[c&H0&R](:[n&H0&R]:[n&H0&R]):[s&H0&R]",-0.215385
"[N&H0&+]-[C&H2]-[C&H2]-[C&H2]-[c&H0&R]",-0.215186
"[C&H3]-[C&H0]-[C&H0]-[O&H1]",-0.215136
"[N&H2]-[C&H0](=[N&H1])-[N&H1]",-0.215000
"[N&H0&R3&+](-[C&H2&R2]-[C&H2&R2])(-[C&H2&R2])-[C&H2&R2]",-0.214866
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.214762
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.213511
"[N&H1]-[C&H2]-[C&H0]#[N&H0]",-0.213311
"[C&H0]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.211894
"[C&H3]-[C&H1&R]/[C&H0&R]=[N&H0]\[O&H0]",-0.211801
"[C&H2]-[C&H0]-[C&H0]-[O&H1]",-0.211728
"[N&H2]-[C&H2]-[C&H0]",-0.211217
"[N&H0]=[c&H0&R]([c&H1&R]:[c&H1&R]):[c&H0&R2]",-0.209553
"[C&H3]-[C&H0](=[N&H1])-[N&H1]",-0.208841
"[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.208829
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.208719
"[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.208120
"[N&H0&+](-[C&H3])-[C&H2]-[C&H2]-[C&H2]",-0.208079
"[N&H0]-[C&H2]-[C&H2]-[C&H0]#[N&H0]",-0.207780
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H1]",-0.207180
"[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.206860
"[C&H0](=[N&H1])-[c&H0&R]",-0.206846
"[c&H0&R]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.206679
"[N&H1]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.206573
"[C&H3]-[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.206540
"[n&H0&R]-[C&H2]-[C&H0]#[N&H0]",-0.206530
"[C&H3]-[C&H2]-[S&H0](=[O&H0])=[O&H0]",-0.206478
"[c&H0&R]-[N&H1]-[N&H1]-[C&H0]=[O&H0]",-0.206211
"[c&H0&R]-[S&H0]-[N&H1]-[C&H0]-[N&H0&R]",-0.206118
"[N&H0]-[C&H0]-[C&H2]-[O&H1]",-0.206076
"[N&H0&+](-[C&H3])-[C&H2]-[C&H2]",-0.205959
"[C&H2]-[C&H0]=[N&H1]",-0.205709
"[c&H0&R]-[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.205248
"[N&H2]-[C&H0&R3](-[C&H2&R2]-[C&H2&R2])-[C&H2&R2]",-0.205076
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]=[O&H0]",-0.204741
"[N&H0&R3&+](-[C&H2&R2])(-[C&H2&R2]-[C&H2&R2])-[C&H2&R2]",-0.204690
"[C&H2]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.204681
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[C&H2&R]",-0.204522
"[C&H0](=[N&H1])-[N&H1]",-0.204514
"[n&H0&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.204453
"[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.203711
"[C&H2]-[C&H2]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.203328
"[C&H0]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.202788
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]-[C&H2&R]",-0.202755
"[O&H1]-[B&H0]-[O&H1]",-0.202416
"[C&H3]-[C&H2]-[S&H0&+](-[O&H0&-])-[c&H0&R]",-0.201913
"[n&H0&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.201857
