fragment,contribution
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.398433
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.398339
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H2]",-0.397512
"[c&H0&R2]-[C&H1&R]-[C&H2]-[C&H0]-[O&H1]",-0.395578
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R2]",-0.395147
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.394283
"[C&H0](=[S&H0])-[N&H2]",-0.393848
"[C&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.391872
"[N&H1](-[C&H1]-[C&H0]-[O&H1])-[c&H0&R]",-0.390696
"[c&H0&R](-[C&H2]-[C&H0]-[O&H1]):[n&H0&R]",-0.389901
"[C&H2&R]1-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]-1",-0.389056
"[C&H3]-[C&H1](-[C&H0]-[O&H1])-[c&H0&R]",-0.386679
"[C&H0&R]=[C&H0&R]-[C&H0]-[O&H1]",-0.380961
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[O&H0]",-0.378401
"[O&H1]-[C&H0]-[C&H2]-[O&H0]",-0.377913
"[C&H0](=[N&H1])-[N&H1]-[C&H2]",-0.377019
"[N&H2]-[C&H2]",-0.376184
"[N&H1]-[C&H0]-[C&H2]-[C&H0]=[O&H0]",-0.374067
"[O&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.373277
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H0]",-0.371020
"[O&H1]-[C&H0]-[C&H2]-[C&H0]",-0.370243
"[c&H0&R]-[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.369397
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H0&R]",-0.368694
"[N&H2]-[C&H0](=[N&H1])-[N&H1]",-0.367006
"[O&H0]-[C&H2]-[C&H1]-[O&H0]-[P&H0]",-0.366295
"[N&H1]-[C&H0]-[N&H2]",-0.365906
"[N&H2]-[C&H2]-[c&H0&R](:[n&H0&R]):[n&H1&R]",-0.364787
"[n&H0&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]",-0.364530
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R2]",-0.363053
"[n&H0&R]:[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.362110
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.361768
"[C&H1](-[O&H1])-[C&H2]-[O&H1]",-0.361586
"[c&H1&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.361233
"[C&H0&R3]-[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.360792
"[N&H0]=[C&H0]([S&H1])-[n&H0&R]:[n&H0&R]",-0.360371
"[C&H3]-[C&H1]-[C&H0]-[O&H1]",-0.359318
"[O&H0]-[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.359197
"[C&H0](=[N&H1])-[N&H1]-[C&H2]-[c&H0&R]",-0.358843
"[O&H1]-[C&H0]-[c&H0&R]:[c&H0&R]-[O&H1]",-0.358184
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.356580
"[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.356467
"[O&H1]-[C&H0]-[C&H2]-[N&H1]",-0.356297
"[c&H1&R]:[c&H0&R](-[C&H0]-[O&H1]):[c&H0&R]",-0.355124
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H1]",-0.354344
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.354244
"[C&H0&R3]-[C&H2]-[C&H0]=[O&H0]",-0.353929
"[C&H0&R](-[C&H2]-[C&H0]-[O&H1])-[c&H0&R2]",-0.353369
"[O&H0]-[C&H2]-[C&H1]-[O&H1]",-0.353251
"[C&H2&R]1-[C&H2&R]-[N&H0&R]=[C&H0&R]-[N&H1&R]-1",-0.353245
"[C&H2]-[C&H1]-[C&H0]-[O&H1]",-0.352966
"[C&H1&R]1-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.352447
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.352057
"[C&H1](-[O&H1])-[C&H2]-[O&H0]-[c&H0&R]",-0.351407
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.350382
"[O&H1]-[C&H0]-[C&H2]-[n&H0&R]:[n&H0&R]",-0.350072
"[c&H0&R]-[C&H0&R]-[O&H1]",-0.349271
"[C&H2&R]-[C&H1&R]-[C&H0]-[O&H1]",-0.349269
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.348271
"[O&H1]-[C&H0](=[O&H0])-[C&H2]",-0.346986
"[N&H1]-[C&H0]-[C&H1](-[N&H2])-[c&H0&R]",-0.344185
"[N&H2]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.343831
"[C&H0](=[N&H0]\[O&H1])\[N&H2]",-0.343531
"[N&H1]-[C&H1]-[C&H2]-[C&H0]=[O&H0]",-0.342292
"[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.342229
"[O&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.342162
"[C&H0]-[C&H2]-[O&H1]",-0.340451
"[C&H2&R]1-[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-1",-0.340306
"[N&H0]=[C&H0]([S&H1])-[n&H0&R]:[c&H0&R]",-0.339427
"[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1]",-0.339077
"[C&H3]-[C&H1](-[N&H2])-[C&H0]=[O&H0]",-0.338964
"[C&H1]=[C&H0][C&H0](=[O&H0])-[O&H1]",-0.335895
