fragment,contribution
"[C&H0]/[C&H0]=[N&H0]\[O&H0]-[C&H3]",-0.291574
"[C&H3]/[N&H0]=[C&H0]/[n&H0&R]",-0.288634
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[s&H0&R]",0.287402
"[C&H3]-[C&H0]-[O&H1]",-0.287315
"[C&H2]-[C&H2]-[N&H1]-[C&H2]",-0.286971
"[n&H0&R2]:[c&H0&R]-[O&H1]",-0.285966
"[C&H2&R2]-[C&H0&R3]-[O&H1]",-0.284468
"[N&H2]-[N&H1]-[C&H2]-[C&H2]-[c&H0&R]",-0.284306
"[C&H1]/[N&H0]=[c&H0&R]/[c&H0&R2]:[c&H1&R]",-0.283799
"[C&H0]-[C&H2]-[O&H1]",-0.283539
"[C&H3]/[N&H0]=[C&H0]/[n&H0&R]:[n&H0&R]",-0.282359
"[O&H1]-[S&H0]=[N&H1]",-0.282269
"[C&H0]-[N&H1]-[S&H0]=[O&H0]",-0.282249
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.280476
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.279167
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.278818
"[C&H0&R]1(-[C&H2]-[N&H2])-[C&H2&R]-[C&H2&R]-1",-0.278046
"[N&H2]",-0.277741
"[C&H0&R]-[C&H0&R]-[O&H1]",-0.275820
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.275724
"[C&H2]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.275694
"[O&H1]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.275210
"[C&H3]-[N&H1]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.275008
"[C&H2&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.273979
"[C&H2]/[N&H0]=[c&H0&R]/[c&H0&R2]:[c&H0&R2]",-0.273621
"[C&H1&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.273216
"[C&H3]-[N&H0&R2]-[C&H1&R2]-[C&H2&R]",-0.273102
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]",-0.273099
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[n&H0&R]:[c&H0&R]:1",-0.272685
"[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.271991
"[B&H0&R]-[O&H1]",-0.271520
"[B&H0]-[O&H1]",-0.271520
"[C&H2]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.271482
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H0&R2]",0.270771
"[c&H0&R]-[C&H0&R]-[O&H1]",-0.270681
"[C&H1]-[C&H2]-[N&H1]-[C&H2]",-0.270407
"[n&H0&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.269927
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.269664
"[C&H2&R]-[C&H0&R2]-[O&H1]",-0.267453
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]-[C&H2&R]",-0.266941
"[n&H0&R]:[c&H0&R]-[O&H1]",-0.266631
"[C&H1]/[N&H0]=[c&H0&R](\[c&H1&R]):[c&H0&R2]",-0.265444
"[C&H0](=[O&H0])-[N&H1]-[O&H1]",-0.263857
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.262538
"[N&H2]-[C&H2]-[c&H0&R]",-0.262479
"[C&H3]-[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.261783
"[c&H0&R2]-[C&H1&R]-[O&H1]",-0.261436
"[C&H3]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.260973
"[C&H3]-[C&H2]-[N&H1]-[C&H2]-[c&H0&R]",-0.260957
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H0&R]",0.260456
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.260406
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H0&R]):[c&H1&R]",0.260210
"[Br&H0]-[c&H0&R](:[c&H1&R]):[s&H0&R]",0.258518
"[c&H0&R]=[N&H0&+]-[C&H3]",-0.257479
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]-[C&H2]",-0.257439
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[O&H0]",-0.257437
"[C&H2]-[C&H1]-[N&H1]-[C&H2]-[C&H2]",-0.257209
"[C&H1](-[C&H3])-[N&H1]-[C&H2]-[C&H2]",-0.255606
"[O&H0]-[C&H1]-[C&H0]-[O&H1]",-0.253537
"[C&H3]-[C&H1&R]-[N&H1&R]-[C&H2&R]",-0.253209
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[C&H2]",0.251615
"[C&H1]-[C&H0&R]-[O&H1]",-0.250938
"[C&H2]-[N&H2]",-0.250839
"[c&H0&R]1:[o&H0&R]:[n&H0&R]:[c&H0&R]:[n&H0&R]:1",-0.250792
"[C&H0]-[C&H0](=[O&H0])-[O&H1]",-0.250594
"[C&H2&R]-[C&H0&R3]-[O&H1]",-0.249940
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H0&R2]",0.249826
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[O&H0]",-0.248698
"[C&H3]-[C&H1]-[N&H1]-[C&H1]-[C&H3]",-0.248577
"[C&H3]-[C&H1]-[N&H1]-[N&H1]",-0.248187
"[c&H0&R]-[C&H2]-[N&H1]-[C&H2]-[C&H2]",-0.248149
"[C&H2&R]-[C&H1&R]-[O&H1]",-0.248041
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.247608
"[N&H2]-[C&H2]-[C&H2]-[c&H0&R]:[c&H1&R]",-0.247549
"[O&H1]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H1&R]",0.247437
"[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.246354
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]",-0.245940
"[C&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.245179
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[c&H0&R]:[n&H1&R]:1",-0.245144
"[O&H1]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H0&R2]",0.245115
"[C&H2&R]-[C&H1&R2]-[N&H1&R]-[C&H2&R]",-0.244987
"[C&H3]-[C&H1]-[N&H1]-[C&H2]-[C&H1]",-0.244947
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.244866
"[C&H3]-[C&H2]-[N&H1]-[C&H1&R]-[C&H2&R]",-0.244187
"[C&H0&R3]-[C&H0](=[O&H0])-[O&H1]",-0.243566
"[N&H0]-[C&H0]=[N&H1]",-0.243282
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.243205
"[C&H0&R]-[C&H1&R]-[O&H1]",-0.242087
"[O&H1]-[C&H2]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.240437
"[n&H0&R]:[c&H1&R]:[n&H1&R]:[n&H0&R]",-0.239567
"[O&H1]-[c&H0&R](:[c&H1&R]):[c&H1&R]",0.239322
"[C&H0](=[O&H0])-[C&H0]-[O&H1]",-0.239187
"[Br&H0]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H0&R]",0.238636
"[C&H1]-[C&H1]-[O&H1]",-0.238146
"[c&H0&R]/[C&H0](=[N&H0]/[O&H1])-[N&H1]",-0.237711
"[O&H1]-[c&H0&R](:[c&H1&R]:[c&H0&R]):[c&H1&R]",0.237367
"[c&H0&R]-[C&H0&R2]-[O&H1]",-0.237229
"[C&H2]-[C&H2]-[N&H1]-[C&H2]-[C&H1]",-0.235994
"[C&H0&R2]-[C&H1&R]-[O&H1]",-0.235943
"[C&H0&R]-[C&H2&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.235921
"[C&H2&R]-[C&H1&R]-[N&H1&R]-[C&H2&R]-[C&H2&R]",-0.235531
"[c&H0&R]1:[s&H0&R]:[n&H0&R]:[n&H0&R]:[c&H0&R]:1",-0.234781
"[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.234097
"[C&H2&R]-[C&H1&R]-[N&H1]-[C&H2]",-0.234097
"[C&H2&R]-[C&H1&R]-[N&H2]",-0.233941
"[C&H3]-[N&H1]-[C&H1](-[C&H3])-[C&H1]",-0.233128
"[C&H0](-[O&H1])(-[C&H0])-[C&H0]",0.232643
"[C&H2]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.232437
"[C&H1&R2]-[C&H2&R]-[N&H1&R]-[C&H2&R]",-0.232168
"[N&H1]-[C&H1]-[C&H1]-[O&H1]",-0.231981
"[C&H3]-[N&H0&R2](-[C&H1&R2])-[C&H1&R2]-[C&H1&R2]",-0.231369
"[N&H0&R]-[B&H0&R]-[O&H1]",-0.231009
"[C&H3]-[S&H0&+](-[O&H0&-])-[C&H2]-[C&H2]",-0.229929
"[N&H0&R]-[C&H0]-[C&H2]-[O&H1]",-0.229871
"[C&H2&R2]-[C&H0&R3]-[C&H0]-[O&H1]",-0.229492
"[C&H3]-[C&H2]-[C&H2]-[C&H2]",0.228910
"[Br&H0]-[c&H0&R](:[c&H1&R]):[s&H0&R]:[c&H0&R]",0.228434
"[C&H2&R2]-[C&H1&R2]-[N&H1&R]-[C&H2&R]",-0.227931
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[N&H1]",-0.227865
"[C&H3]-[C&H1](-[N&H2])-[C&H2]",-0.226742
"[O&H1]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H0&R]",0.226212
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.226012
"[N&H1]-[C&H1]-[C&H2]-[O&H1]",-0.225063
"[C&H0]-[N&H1]-[S&H0]-[N&H2]",-0.224730
"[C&H0](=[O&H0])-[C&H1]-[O&H1]",-0.224489
"[C&H0](=[O&H0])-[C&H2]-[O&H1]",-0.224473
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H1&R]",-0.223949
"[Cl&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H1&R]",0.223101
"[c&H1&R]:[c&H0&R]/[C&H0]=[N&H0]/[O&H1]",-0.222948
"[C&H0&R3]-[N&H2]",-0.222575
"[C&H0]-[N&H1]-[S&H0](=[O&H0])=[O&H0]",-0.222528
"[N&H1]-[N&H2]",-0.222157
"[C&H1]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.221954
"[O&H1]-[C&H0](-[c&H0&R])-[C&H0]",0.221715
"[c&H0&R]-[N&H1]-[S&H0]=[O&H0]",-0.221367
"[n&H0&R]:[n&H0&R]:[c&H0&R]-[O&H1]",-0.221180
"[Br&H0]",0.220845
"[O&H1]-[c&H0&R](:[c&H1&R]):[c&H1&R]:[c&H0&R2]",0.220806
"[C&H3]-[C&H1]-[N&H2]",-0.220615
"[Br&H0]-[c&H0&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]",0.220518
"[c&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.220293
"[C&H3]-[C&H2]-[C&H2]-[C&H2]-[c&H0&R]",0.219874
"[C&H3]-[N&H0]-[C&H2]-[C&H2]-[O&H1]",-0.219737
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[c&H0&R]:[n&H0&R]:1",-0.219697
"[c&H0&R]1:[o&H0&R]:[n&H0&R]:[c&H1&R]:[c&H1&R]:1",-0.219670
"[C&H2]-[C&H1]-[N&H2]",-0.218896
"[N&H0]-[C&H0]-[C&H2]-[O&H1]",-0.218677
"[C&H1&R]-[N&H2]",-0.217713
"[c&H0&R]1:[n&H0&R]:[n&H0&R]:[c&H1&R]:[n&H0&R]:1",-0.217259
"[C&H1&R]-[C&H2]-[N&H2]",-0.217060
