fragment,coefficient
[C&H0](=[O&H0])-[O&H1],-0.3366486132144928
[O&H1]-[C&H0]=[O&H0],-0.30183303356170654
[C&H0]-[O&H1],-0.2792293429374695
[C&H0]=[N&H1],-0.17639218270778656
[O&H1]-[C&H0],-0.15611301362514496
[C&H2]-[C&H0](=[O&H0])-[O&H1],-0.14234815537929535
[N&H1&R],-0.14003051817417145
[c&H1&R]:[c&H0&R]-[C&H0](=[O&H0])-[O&H1],-0.1394682675600052
[C&H3]-[C&H2],0.1350836157798767
[C&H2]-[C&H0]-[O&H1],-0.13432577252388
[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1],-0.13311605155467987
[S&H0]=[O&H0],-0.13074009120464325
[O&H1]-[C&H0]-[c&H0&R]:[c&H1&R],-0.12853512167930603
[C&H3]-[C&H1]-[C&H3],0.12716445326805115
[c&H0&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]:[c&H1&R],0.12489324063062668
[C&H2&R]-[C&H2&R]-[N&H1&R],-0.12328701466321945
[c&H0&R]-[C&H0](=[O&H0])-[O&H1],-0.1213139221072197
[c&H1&R]:[c&H1&R]:[c&H0&R]-[Cl&H0],0.12126274406909943
[C&H2&R]-[N&H1&R],-0.1170402467250824
[c&H0&R]-[C&H3],0.11594635248184204
[O&H1]-[C&H0](=[O&H0])-[C&H2],-0.1141984611749649
[C&H2&R]-[N&H1&R]-[C&H2&R],-0.11215093731880188
[c&H1&R]:[c&H1&R]:[c&H0&R](-[Cl&H0]):[c&H1&R],0.1100909560918808
[c&H0&R](-[Br&H0]):[c&H1&R],0.10916908085346222
[O&H0]-[C&H2]-[C&H0]-[O&H1],-0.10916022956371307
[c&H0&R]-[c&H0&R]:[c&H1&R],0.1089029461145401
[c&H1&R]:[c&H1&R]:[c&H0&R]-[C&H0]-[O&H1],-0.10888941586017609
[C&H0](-[F&H0])-[F&H0],0.10777057707309723
[c&H0&R]-[S&H0],0.10687597841024399
[C&H2]-[C&H1]-[O&H1],-0.10667791962623596
[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H1&R],-0.10653531551361084
[C&H3]-[C&H0]-[N&H1],-0.10605346411466599
[c&H0&R]-[C&H0]-[O&H1],-0.10462818294763565
[c&H1&R]:[c&H1&R]:[c&H1&R]:[c&H0&R2],0.10447198897600174
[O&H1]-[C&H0]-[C&H2],-0.10385436564683914
[C&H3]-[C&H2]-[C&H2],0.10371264815330505
[C&H2&R]-[c&H0&R2]:[c&H0&R2],0.10355031490325928
[c&H0&R]:[c&H1&R]:[c&H0&R]:[c&H1&R]:[c&H0&R],0.1017145961523056
[c&H1&R]:[c&H1&R]:[c&H1&R]:[c&H1&R]:[c&H1&R],0.10046473890542984
[c&H0&R]-[N&H1],0.09970738738775253
[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R]-[C&H2&R],0.09850016981363297
[N&H1]-[C&H2]-[C&H2],-0.09831193089485168
[O&H1]-[C&H0](=[O&H0])-[c&H0&R],-0.09717027097940445
[S&H0](=[O&H0])=[O&H0],-0.09505195170640945
[c&H0&R]:[n&H0&R]:[c&H0&R2],0.09456675499677658
[C&H0]-[C&H3],0.09453658014535904
[c&H0&R]-[F&H0],0.09424792230129242
[C&H0]=[O&H0],-0.09262017160654068
[N&H0]-[C&H0]=[O&H0],0.09212030470371246
[c&H0&R](:[c&H1&R])-[c&H0&R],0.09132879972457886
