fragment,contribution
"[N&H2]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.796015
"[O&H1]-[C&H0]-[C&H2]-[C&H0]=[O&H0]",-0.766142
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H0]",-0.734741
"[N&H2]-[C&H2]-[C&H2]-[C&H2]",-0.665570
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[S&H0]",-0.661929
"[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.658598
"[C&H2]-[O&H0]-[P&H0](-[O&H1])-[O&H1]",0.649472
"[N&H2]-[C&H2]-[C&H2]",-0.643426
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[c&H0&R]",-0.622645
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H1&R]",-0.620384
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[O&H0]",-0.608893
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.605874
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.598425
"[O&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.595478
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[O&H1]",-0.592128
"[N&H0]-[C&H2]-[C&H2]-[C&H0]-[C&H0]",-0.591601
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[O&H0]",-0.590600
"[O&H1]-[C&H0]-[C&H2]-[C&H2]-[C&H0]",-0.590336
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.589611
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.586771
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[c&H0&R]",-0.583334
"[C&H2]-[O&H0]-[P&H0](=[O&H0])-[O&H1]",0.580702
"[O&H1]-[C&H0]-[C&H2]-[S&H0]-[c&H0&R]",-0.579062
"[c&H0&R]-[C&H0](=[N&H1])-[N&H2]",-0.575944
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[N&H2]",-0.566920
"[O&H1]-[C&H0](=[O&H0])-[C&H2]",-0.566553
"[O&H1]-[C&H0](=[O&H0])-[C&H1]=[C&H1]",-0.563831
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.561898
"[N&H2]-[C&H2]-[C&H2]-[C&H1]",-0.559046
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[c&H0&R]",-0.558195
"[n&H0&R]-[C&H2]-[C&H1]-[C&H2]-[O&H1]",-0.555504
"[C&H3]-[C&H1](-[N&H2])-[C&H2]-[c&H0&R]",-0.554438
"[n&H0&R]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.552717
"[O&H0]-[P&H0]-[O&H1]",0.552125
"[N&H0]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.548442
"[O&H1]-[C&H0]=[O&H0]",-0.547632
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.547571
"[N&H0]-[C&H2]-[C&H2]-[O&H0]-[C&H0]",-0.546618
"[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.546173
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[c&H1&R]",-0.546111
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.543817
"[O&H1]-[C&H0](=[O&H0])-[C&H1]",-0.543193
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[C&H2]",-0.539552
"[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.536104
"[n&H0&R]:[c&H0&R]-[C&H2]-[S&H0&+]-[O&H0&-]",-0.534184
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]",-0.533606
"[O&H0]-[P&H0](=[O&H0])(-[O&H1])-[O&H1]",0.531866
"[O&H1]-[C&H0]-[C&H2]-[S&H0]-[C&H2]",-0.521862
"[N&H2]-[C&H0](=[N&H1])-[S&H0]",-0.518638
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.518036
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[N&H1]",-0.514029
"[c&H0&R]=[N&H0&+](-[C&H3])-[C&H3]",-0.512036
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.510377
"[n&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.508466
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]",-0.508464
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[C&H2]",-0.508396
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.504627
"[C&H3]-[C&H1](-[N&H2])-[C&H2]",-0.503630
"[n&H0&R]-[C&H2]-[C&H1]-[O&H1]",-0.502633
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H2]",-0.502591
"[O&H0]-[P&H0](=[O&H0])-[O&H1]",0.501672
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.501269
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.500306
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.499378
"[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.495113
"[O&H1]-[C&H0](=[O&H0])-[C&H1]-[N&H1]",-0.494452
"[C&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.493623
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.489463
"[O&H1]-[C&H0](=[O&H0])-[c&H0&R]:[n&H0&R]",-0.484875
"[n&H0&R]-[C&H2]-[C&H1]-[C&H2]-[N&H2]",-0.483298
"[O&H1]-[C&H0]-[C&H2]-[S&H0]",-0.483109
"[C&H0]-[C&H2]-[S&H0]-[C&H2]-[C&H0]",-0.482759
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.482632
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.475334
