fragment,coefficient
[C&H0]-[O&H1],-1.6325699090957642
[C&H2&R]-[N&H1&R],-0.9232040047645569
[O&H1]-[C&H0],-0.8960570096969604
[C&H0]=[N&H1],-0.8173719644546509
[C&H1&R]-[O&H0],0.7173371911048889
[C&H2]-[N&H2],-0.6347846984863281
[S&H0]=[O&H0],-0.622079074382782
[N&H2]-[C&H2],-0.6173566579818726
[N&H1]-[C&H2]-[C&H0&R3],0.5165358781814575
[N&H2]-[C&H1],-0.5142051577568054
[C&H1]-[c&H0&R],0.5075157284736633
[C&H3]-[C&H0&R2],0.49913841485977173
[C&H2]-[N&H1]-[C&H2],-0.49647894501686096
[O&H1]-[C&H0]=[O&H0],-0.4731680452823639
[c&H0&R]-[N&H1]-[C&H2],0.4721470773220062
[F&H0]-[C&H0],0.4537651836872101
[C&H0&R]-[N&H0&R]-[c&H0&R],-0.4515242576599121
[O&H1]-[c&H0&R]:[n&H0&R],-0.4400481581687927
[C&H1]=[C&H1],0.4379996955394745
[c&H0&R]-[c&H0&R],0.4336942434310913
[C&H0]-[c&H0&R]:[c&H0&R],0.43222248554229736
[c&H0&R]-[Br&H0],0.4266777038574219
[Cl&H0]-[c&H0&R],0.4252316653728485
[c&H0&R]-[C&H1&R],0.4215763807296753
[C&H1&R2]-[C&H1&R2],0.41765153408050537
[c&H0&R]-[Cl&H0],0.41584479808807373
[C&H0](-[C&H3])-[C&H3],0.41442763805389404
[C&H3]-[C&H0]-[N&H1],-0.41061416268348694
[C&H0]-[C&H1&R],0.40744349360466003
[N&H0&R2]-[C&H1&R2],-0.40582942962646484
[S&H0]-[c&H0&R],0.4008851647377014
[N&H2]-[C&H0]=[N&H1],-0.40036261081695557
[C&H1&R]-[C&H3],-0.39862245321273804
[C&H2]-[C&H1]-[O&H1],-0.3966769576072693
[C&H3]-[C&H2]-[S&H0],-0.39540332555770874
[C&H1]-[N&H1],-0.39420583844184875
[C&H2]-[N&H0]-[C&H0],0.39042139053344727
[N&H2]-[c&H0&R],-0.388981431722641
[C&H0](-[C&H0])-[C&H0],0.3869551420211792
[n&H0&R]:[n&H1&R],-0.3858325779438019
[N&H2]-[C&H2]-[C&H2],-0.3858133554458618
[C&H2]-[C&H2]-[c&H0&R],0.3828694820404053
[n&H0&R]-[C&H2]-[C&H0],0.38147956132888794
[C&H3]-[C&H0]-[C&H0],0.3803192973136902
[C&H0](-[O&H1])-[c&H0&R],0.37686851620674133
[C&H0]-[N&H2],-0.373619943857193
[C&H2]-[N&H1]-[S&H0],0.3724866807460785
[N&H0]-[S&H0],0.3700281083583832
[N&H1]-[S&H0],-0.36988380551338196
[O&H0&R]-[C&H2&R],-0.3697443902492523
