fragment,contribution
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.358469
"[S&H0]-[N&H1]-[C&H0]=[O&H0]",-0.351142
"[C&H0&R]1(-[C&H2]-[N&H2])-[C&H2&R]-[C&H2&R]-1",-0.350813
"[C&H3]-[c&H0&R](:[n&H0&R]:[c&H0&R2]):[s&H0&R]",-0.350694
"[C&H2&R]-[N&H1&R]",-0.350469
"[N&H2]-[C&H2]-[C&H2]-[C&H1]-[c&H0&R]",-0.349766
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.349252
"[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.346609
"[n&H0&R]:[n&H0&R]:[n&H1&R]:[n&H0&R]",-0.346055
"[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.344815
"[C&H3]-[n&H0&R](:[n&H0&R]:[n&H0&R]):[n&H0&R]",-0.343313
"[C&H1]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.341641
"[n&H0&R2]:[c&H0&R]-[O&H1]",-0.340218
"[N&H2]-[C&H0]=[O&H0]",-0.339415
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.338465
"[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.337639
"[c&H1&R]:[c&H0&R]=[N&H0&+]-[C&H3]",-0.334101
"[N&H1]-[C&H2]-[C&H0]=[O&H0]",-0.331886
"[n&H0&R2]:[c&H0&R]-[C&H3]",-0.328973
"[C&H0]-[S&H1]",-0.327299
"[N&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.327268
"[N&H1]-[C&H2]-[C&H2]-[N&H2]",-0.327245
"[O&H1]-[C&H0]-[C&H2]-[C&H0]=[O&H0]",-0.327039
"[c&H0&R]-[C&H0](=[O&H0])-[O&H1]",-0.326707
"[C&H1]-[C&H0](=[O&H0])-[O&H1]",-0.325802
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.324942
"[C&H2]/[N&H0]=[c&H0&R]\[c&H1&R]:[c&H1&R]",-0.324225
"[C&H3]-[N&H1]-[C&H2]-[C&H1]-[O&H1]",-0.323932
"[n&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.321597
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.321141
"[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.320964
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.320849
"[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.320426
"[N&H2]-[N&H1]",-0.316574
"[C&H1&R]-[C&H0](=[O&H0])-[O&H1]",-0.314822
"[C&H3]-[c&H0&R](:[n&H0&R]):[s&H0&R]:[c&H1&R]",-0.312470
"[n&H0&R]:[n&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.311841
"[C&H2]/[N&H0]=[c&H0&R]\[c&H1&R]",-0.311614
"[C&H3]-[N&H1]-[C&H2]-[C&H2]-[C&H1]",-0.306978
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.303389
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.302309
"[C&H3]/[N&H0]=[C&H0]/[n&H0&R]:[n&H0&R]",-0.299783
