fragment,contribution
"[Br&H0]-[c&H0&R](:[c&H1&R]:[c&H1&R]):[c&H0&R2]",0.163318
"[c&H0&R]-[C&H0&R2]-[O&H1]",-0.163168
"[C&H2&R]-[C&H0&R]-[O&H1]",-0.162986
"[N&H1]-[C&H1]-[C&H2]-[N&H2]",-0.162845
"[C&H2&R]-[O&H0&R]-[C&H1&R]-[C&H0]=[O&H0]",-0.162833
"[S&H0]-[C&H2]-[C&H2]-[C&H0]=[N&H1]",-0.162744
"[c&H0&R]-[C&H0]-[N&H0&R]-[C&H0&R]=[O&H0]",-0.162698
"[n&H1&R]:[n&H0&R]:[c&H0&R]=[O&H0]",-0.162683
"[Br&H0]-[c&H0&R](:[o&H0&R]):[c&H1&R]",0.162627
"[c&H0&R]:[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.161967
"[N&H1]-[C&H1]-[C&H0]=[O&H0]",-0.161802
"[C&H1]=[C&H1][C&H0](=[O&H0])-[O&H1]",-0.161788
"[O&H0&R]-[C&H1&R2]-[C&H1&R]-[C&H1&R]-[O&H1]",-0.161697
"[C&H0&R]-[N&H0&R2]-[C&H0&R]=[O&H0]",-0.161618
"[n&H1&R]:[n&H1&R]:[c&H0&R]=[O&H0]",-0.161608
"[N&H1]-[c&H0&R]",0.161514
"[C&H0&R]-[N&H0&R]=[C&H0&R]-[N&H0&R]=[C&H0&R]",-0.161408
"[c&H0&R2]-[N&H0&R]-[C&H2]-[C&H0]=[O&H0]",-0.161089
"[n&H0&R]:[n&H0&R]:[n&H0&R]:[n&H0&R2]",-0.160934
"[C&H2&R]-[C&H1&R]-[O&H1]",-0.160798
"[c&H0&R]-[N&H0&R]-[C&H0&R]-[N&H2]",-0.160703
"[N&H0&+](-[C&H3])-[C&H1]",-0.160515
"[N&H0&+](-[C&H3])(-[C&H3])-[C&H2]",-0.160449
"[C&H0](=[O&H0])-[C&H1]-[C&H2]-[O&H1]",-0.160412
"[C&H3]-[N&H1]-[C&H2]-[C&H2]",-0.160192
"[c&H0&R]-[N&H0&R]-[C&H0&R]=[O&H0]",-0.160074
"[O&H2]",-0.159883
"[c&H0&R]-[N&H0&R]-[S&H0&R](=[O&H0])=[O&H0]",-0.159735
"[c&H0&R]-[N&H1]-[S&H0](=[O&H0])=[O&H0]",-0.159725
"[O&H1]-[c&H0&R]:[n&H0&R]:[c&H0&R2]",-0.159635
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[C&H0]",-0.159570
"[S&H0&R]-[C&H0&R]-[N&H2]",-0.159282
"[C&H0]-[C&H2]-[C&H1]-[C&H0]=[O&H0]",-0.159275
