fragment,contribution
"[O&H1]-[C&H0]=[O&H0]",-0.711257
"[C&H0]-[C&H2]-[C&H2]-[C&H0]-[O&H1]",-0.594111
"[S&H0]-[C&H2]-[C&H0]-[O&H1]",-0.578580
"[c&H0&R]-[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.573102
"[N&H2]-[C&H2]-[C&H2]-[C&H2]",-0.561791
"[S&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.552043
"[C&H0](=[N&H1])-[N&H2]",-0.551107
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]:[c&H1&R]",-0.544766
"[N&H1]-[C&H0](=[N&H1])-[N&H2]",-0.539323
"[N&H1]-[C&H1]-[C&H2]-[C&H0]-[O&H1]",-0.529844
"[N&H2]-[C&H2]-[C&H2]",-0.524630
"[c&H0&R]-[C&H0](=[N&H1])-[N&H2]",-0.518330
"[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.504510
"[O&H1]-[C&H0](=[O&H0])-[C&H2]-[O&H0]",-0.495620
"[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.494127
"[C&H0]-[N&H1]-[C&H2]-[C&H0]-[O&H1]",-0.493458
"[S&H0]-[N&H0]-[C&H2]-[C&H0]-[O&H1]",-0.491943
"[n&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.491215
"[C&H0&R]=[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.484950
"[N&H1]-[C&H1]-[C&H2]-[C&H2]-[O&H1]",-0.484270
"[N&H1]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.479372
"[n&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.477904
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H1]",-0.474870
"[C&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.468812
"[O&H0]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.454189
"[N&H1]-[C&H2]-[C&H2]-[O&H1]",-0.454130
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.452467
"[N&H0]-[C&H2]-[C&H2]-[C&H0]-[C&H0]",-0.448446
"[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.447135
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]:[s&H0&R]",-0.446975
"[N&H0&R]-[C&H2]-[C&H0](=[O&H0])-[O&H1]",-0.446401
"[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.442892
"[C&H0](=[O&H0])-[O&H1]",-0.437285
"[c&H0&R]=[N&H0&+](-[C&H3])-[C&H3]",-0.431714
"[N&H2]-[C&H0](=[N&H1])-[N&H1]-[c&H0&R]",-0.429510
"[c&H0&R2]-[C&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.425086
"[N&H0&R]-[C&H2]-[C&H0]-[O&H1]",-0.424645
"[C&H0]-[C&H2]-[O&H1]",-0.424504
"[N&H2]-[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]",-0.423126
"[c&H0&R]-[O&H0]-[C&H2]-[C&H0]-[O&H1]",-0.422764
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[C&H2&R]",-0.422065
"[N&H1]-[C&H2]-[C&H2]-[C&H1]-[O&H1]",-0.418706
"[N&H2]-[C&H0](=[N&H1])-[c&H0&R]",-0.418202
"[O&H1]-[C&H0](=[O&H0])-[C&H2]",-0.417791
"[C&H0]-[N&H1]-[C&H1]-[C&H0]-[O&H1]",-0.417388
"[N&H1]-[C&H2]-[C&H2]-[C&H2]-[O&H0]",-0.416167
"[n&H0&R]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.415777
"[c&H1&R]:[c&H0&R]-[C&H0](=[N&H1])-[N&H2]",-0.414904
"[N&H2]-[C&H2]-[C&H2]-[C&H2]-[C&H0]",-0.412374
"[C&H0]-[C&H2]-[C&H2]-[C&H0]=[O&H0]",-0.406187
"[C&H0](=[N&H1])-[N&H0&R]-[C&H2&R]-[c&H0&R2]",-0.405776
